2025-07-09 15:08:47,339 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14300, -7160, 1940, -662, 261, 195]
2025-07-09 15:08:47,442 - INFO - [SUCCESS] Read values: [48, 58, 0, 250, 163, -14468, -7232, 1772, -699, 264, 237]
2025-07-09 15:08:47,545 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 944, -14360, -7228, 1952, -688, 212, 261]
2025-07-09 15:08:47,648 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1469, -14312, -7140, 1784, -654, 247, 221]
2025-07-09 15:08:47,750 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1839, -14332, -7196, 1732, -689, 283, 240]
2025-07-09 15:08:47,851 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4074, 1458, -14292, -7076, 1940, -719, 278, 274]
2025-07-09 15:08:47,951 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14276, -7172, 1784, -634, 246, 163]
2025-07-09 15:08:48,053 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14300, -7160, 1920, -629, 210, 139]
2025-07-09 15:08:48,155 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14344, -7204, 1880, -656, 221, 116]
2025-07-09 15:08:48,156 - INFO - Logged 70 rows to CSV and MongoDB.
2025-07-09 15:08:48,257 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14388, -7172, 1888, -682, 271, 204]
2025-07-09 15:08:48,360 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 93, -14332, -7320, 1900, -671, 247, 194]
2025-07-09 15:08:48,463 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 923, -14396, -7252, 2092, -627, 199, 137]
2025-07-09 15:08:48,566 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1491, -14456, -7184, 2004, -635, 248, 135]
2025-07-09 15:08:48,668 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2015, -14312, -7244, 1880, -746, 302, 377]
2025-07-09 15:08:48,769 - INFO - [SUCCESS] Read values: [4095, 3951, 3903, 3262, 1467, -14280, -7256, 1836, -676, 203, 322]
2025-07-09 15:08:48,869 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14272, -7216, 1964, -599, 171, 210]
2025-07-09 15:08:48,971 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14240, -7148, 1784, -575, 178, 29]
2025-07-09 15:08:49,074 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14316, -7324, 1888, -605, 202, -13]
2025-07-09 15:08:49,175 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14312, -7172, 1924, -638, 271, 66]
2025-07-09 15:08:49,177 - INFO - Logged 80 rows to CSV and MongoDB.
2025-07-09 15:08:49,278 - INFO - [SUCCESS] Read values: [327, 209, 176, 548, 227, -14344, -7228, 1944, -656, 265, 86]
2025-07-09 15:08:49,381 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 966, -14232, -7132, 1816, -601, 226, 112]
2025-07-09 15:08:49,483 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1703, -14492, -7296, 1908, -649, 223, 132]
2025-07-09 15:08:49,585 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2121, -14404, -7160, 1980, -702, 261, 260]
2025-07-09 15:08:49,688 - INFO - [SUCCESS] Read values: [3340, 3182, 3273, 2614, 1360, -14296, -7156, 1856, -685, 285, 250]
2025-07-09 15:08:49,788 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14376, -7248, 1856, -648, 227, 182]
2025-07-09 15:08:49,889 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14352, -7052, 1916, -649, 222, 193]
2025-07-09 15:08:49,991 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14408, -7212, 1780, -664, 244, 216]
2025-07-09 15:08:50,093 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14316, -7268, 1908, -679, 278, 242]
2025-07-09 15:08:50,206 - INFO - [SUCCESS] Read values: [350, 256, 208, 583, 249, -14252, -7088, 1884, -661, 233, 175]
2025-07-09 15:08:50,276 - INFO - Logged 90 rows to CSV and MongoDB.
2025-07-09 15:08:50,376 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 976, -14368, -7236, 1820, -643, 193, 128]
2025-07-09 15:08:50,421 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1721, -14340, -7224, 1848, -656, 246, 166]
